,Unnamed: 0,id,Q2
1064,1064,467510939269734400,1
1065,1065,467509754571812864,1
1066,1066,467505056993275904,1
1067,1067,467498864556376064,1
1068,1068,467497347342413824,1
1069,1069,467495808364216320,1
1070,1070,467492725168689152,1
1071,1071,467488565493235712,1
1072,1072,467485230849617920,1
1073,1073,467484617197760512,1
1074,1074,467483284847747072,1
1075,1075,467483063254269954,1
1076,1076,467482803987554304,1
1077,1077,467480887396139009,1
1078,1078,467478623004663808,1
1079,1079,467472841651544064,1
1080,1080,467469732552409088,1
1081,1081,467468844081360897,1
1082,1082,467468000233525248,1
1083,1083,467435495170277376,1
1084,1084,467428934062460928,1
1085,1085,467425343641370624,1
1086,1086,467415741831348224,1
1087,1087,467399867841937408,1
1088,1088,467387406551769089,1
1089,1089,467370966612705282,1
1090,1090,467350352849678337,1
1091,1091,467338997334040576,1
1092,1092,467333774439497728,1
1093,1093,467332169783070721,1
1094,1094,467316488039563266,1
1095,1095,467315843614146560,1
1096,1096,467275141538656256,1
1097,1097,467197953187512320,1
1098,1098,467193454364471296,1
1099,1099,467183398419963904,1
1100,1100,467177534095106048,1
1101,1101,467175593872982016,1
1102,1102,467168614945398784,1
1103,1103,467165430101336064,1
1104,1104,467152600216129536,1
1105,1105,467150588363681792,1
1106,1106,467150492641271809,1
1107,1107,467150360101261312,1
1108,1108,467150338529968128,1
1109,1109,467148901318152192,1
1110,1110,467147305658093568,1
1111,1111,467139452805328896,1
1112,1112,467139338141048834,1
1113,1113,467138006009540608,1
1114,1114,467131822078693376,1
1115,1115,467126321756528640,1
1116,1116,467125174329176064,1
1117,1117,467124357324877824,1
1118,1118,467123227626848256,1
1119,1119,467117191331315713,1
1120,1120,467112972113158146,1
1121,1121,467110849610792960,1
1122,1122,467110739053137920,1
1123,1123,467109534134439936,1
1124,1124,467105106274418688,1
1125,1125,467103914303971328,1
1126,1126,467103812084584448,1
1127,1127,467093166907486208,1
1128,1128,467083655366844416,1
1129,1129,467082187611701249,1
1130,1130,467081909697511424,1
1131,1131,467080643466493952,1
1132,1132,467077066266279936,1
1133,1133,467076098795532289,1
1134,1134,467074286306729987,1
1135,1135,467074144551845888,1
1136,1136,467072160985391104,1
1137,1137,467070151574056960,1
1138,1138,467067427390369792,1
1139,1139,467065541950062592,1
1140,1140,467059110689918976,1
1141,1141,467058687883104256,1
1142,1142,467043434843602945,1
1143,1143,467040120814972928,1
1144,1144,467034795961516032,1
1145,1145,467034589320716288,1
1146,1146,467025901776293889,1
1147,1147,467016509315747841,1
1148,1148,467016445667606528,1
1149,1149,467013976656998400,1
1150,1150,467012248159133696,1
1151,1151,467001281228603392,1
1152,1152,466994752492036096,1
1153,1153,466988103127691264,1
1154,1154,466984122720976896,1
1155,1155,466980302221758465,1
1156,1156,466967479861116928,1
1157,1157,466964370346766336,1
1158,1158,466961806637137920,1
1159,1159,466956517204557824,1
1160,1160,466955728788680704,1
1161,1161,466951848231182336,1
1162,1162,466944896591740928,1
1163,1163,466938717660545024,1
1164,1164,466937564688306176,1
1165,1165,466934829510959104,1
1166,1166,466932706623127552,1
1167,1167,466921483508666368,1
1168,1168,466919979011809280,1
1169,1169,466903334625218561,1
1170,1170,466837522489040896,1
1171,1171,466834343038820352,1
1172,1172,466814916532641792,1
1173,1173,466800090959867904,1
1174,1174,466789449943511040,1
1175,1175,466786906689515520,1
1176,1176,466785499265265665,1
1177,1177,466772672765231104,1
1178,1178,466766643373543424,1
1179,1179,466766592672825344,1
1180,1180,466758324461912064,1
1181,1181,466749779910066176,1
1182,1182,466743007388377088,1
1183,1183,466740564411830272,1
1184,1184,466739626578026496,1
1185,1185,466731068486586368,1
1186,1186,466716765880213504,1
1187,1187,466715388122628097,1
1188,1188,466714503011651584,1
1189,1189,466710504703287296,1
1190,1190,466710502899335168,1
1191,1191,466708017791385600,1
1192,1192,466705785163370497,1
1193,1193,466704388288176128,1
1194,1194,466700915190550528,1
1195,1195,466700719740170240,1
1196,1196,466699318003765249,1
1197,1197,466687746883743744,1
1198,1198,466667176683134976,1
1199,1199,466662814585597952,1
1200,1200,466653660286820352,1
1201,1201,466648583836418048,1
1202,1202,466633397868457985,1
1203,1203,466630799585202176,1
1204,1204,466630132825088000,1
1205,1205,466627328999972864,1
1206,1206,466621130745585666,1
1207,1207,466617933217927168,1
1208,1208,466596178193555456,1
1209,1209,466536102572990464,1
1210,1210,466473341935960064,1
1211,1211,466465333948465152,1
1212,1212,466428426686332929,1
1213,1213,466419031965446145,1
1214,1214,466408085062709249,1
1215,1215,466405318680133634,1
1216,1216,466402762985861122,1
1217,1217,466400629079166977,1
1218,1218,466399528401506307,1
1219,1219,466398464696676353,1
1220,1220,466397642638249986,1
1221,1221,466396866390032384,1
1222,1222,466393041511915521,1
1223,1223,466391225369907200,1
1224,1224,466390611487358976,1
1225,1225,466389702808190976,1
1226,1226,466386305119956992,1
1227,1227,466376431334064129,1
1228,1228,466374708393680896,1
1229,1229,466370952520294400,1
1230,1230,466369430671618048,1
1231,1231,466362283384635393,1
1232,1232,466358435412738048,1
1233,1233,466344202541223937,1
1234,1234,466338496928808960,1
1235,1235,466333148226547713,1
1236,1236,466329752740323328,1
1237,1237,466319126345293824,1
1238,1238,466317690718912513,1
1239,1239,466315779403943937,1
1240,1240,466310771010707456,1
1241,1241,466310215642923009,1
1242,1242,466307880048947200,1
1243,1243,466300823568678913,1
1244,1244,466298265705922561,1
1245,1245,466281187561185283,1
1246,1246,466274839699812352,1
1247,1247,466274646468603904,1
1248,1248,466271680957267968,1
1249,1249,466266397556101120,1
1250,1250,466258201403748354,1
1251,1251,466253120679714816,1
1252,1252,466242365984755712,1
1253,1253,466196827097026560,1
1254,1254,466101467292901376,1
1255,1255,466067302413524993,1
1256,1256,466065171014623232,1
1257,1257,466059882593275904,1
1258,1258,466059573355614209,1
1259,1259,466058993123594240,1
1260,1260,466058910211014656,1
1261,1261,466056666610290689,1
1262,1262,466051778073473024,1
1263,1263,466051778073473024,1
1264,1264,466047500475203584,1
1265,1265,466044285310488576,1
1266,1266,466044159443226625,1
1267,1267,466043208599085056,1
1268,1268,466042176124624897,1
1269,1269,466033967901458432,1
1270,1270,466028362948153345,1
1271,1271,466024480720965633,1
1272,1272,466007234473107456,1
1273,1273,465996399797350400,1
1274,1274,465993673407475712,1
1275,1275,465993494340071424,1
1276,1276,465991388321300480,1
1277,1277,465988261442490368,1
1278,1278,465986929079885824,1
1279,1279,465979018769367040,1
1280,1280,465978096156676096,1
1281,1281,465976174082928640,1
1282,1282,465967624418246656,1
1283,1283,465964996636467200,1
1284,1284,465964014196232192,1
1285,1285,465962461829824512,1
1286,1286,465962321249312768,1
1287,1287,465960096749875200,1
1288,1288,465938999043833857,1
1289,1289,465933504833130497,1
1290,1290,465930921389350913,1
1291,1291,465927348052049920,1
1292,1292,465914588899598336,1
1293,1293,465898020849336320,1
1294,1294,465886375938899968,1
1295,1295,465874802474237952,1
1296,1296,465858754823876608,1
1297,1297,465854789348511744,1
1298,1298,465852768566398976,1
1299,1299,465743829052952576,1
1300,1300,465738374998163456,1
1301,1301,465728460787552256,1
1302,1302,465696194359230464,1
1303,1303,465692301939843072,1
1304,1304,465686258912468992,1
1305,1305,465677183839920128,1
1306,1306,465674118667702273,1
1307,1307,465671657487880192,1
1308,1308,465670808036462592,1
1309,1309,465668328460386305,1
1310,1310,465658981646884864,1
1311,1311,465647420068884480,1
1312,1312,465638262485549057,1
1313,1313,465638255376228354,1
1314,1314,465637889075052544,1
1315,1315,465630362279116800,1
1316,1316,465620706911617024,1
1317,1317,465618993400004608,1
1318,1318,465618127372713984,1
1319,1319,465613729829511169,1
1320,1320,465601177955348480,1
1321,1321,465585695512211456,1
1322,1322,465583974258339840,1
1323,1323,465582192421502977,1
1324,1324,465576815202148352,1
1325,1325,465575244481060864,1
1326,1326,465570747276984320,1
1327,1327,465569400889032706,1
1328,1328,465556352824123393,1
1329,1329,465555536499732481,1
1330,1330,465549027036381185,1
1331,1331,465539822837579776,1
1332,1332,465537782933622784,1
1333,1333,465531357536727040,1
1334,1334,465521341853360128,1
1335,1335,465520520134660097,1
1336,1336,465517354194329601,1
1337,1337,465516721546489857,1
1338,1338,465516590688370688,1
1339,1339,465513215829360640,1
1340,1340,465512122144010240,1
1341,1341,465510229091045376,1
1342,1342,465504268838264832,1
1343,1343,465495005172625408,1
1344,1344,465492011902971904,1
1345,1345,465490766769684480,1
1346,1346,465460371462324224,1
1347,1347,465458355410960385,1
1348,1348,465457228435431424,1
1349,1349,465439874917888000,1
1350,1350,465404489810591744,1
1351,1351,465395482085171200,1
1352,1352,465387850003779585,1
1353,1353,465380650036756480,1
1354,1354,465374085955219456,1
1355,1355,465366080152961024,1
1356,1356,465365645874708481,1
1357,1357,465356410499248128,1
1358,1358,465354453017980928,1
1359,1359,465353483064201216,1
1360,1360,465351207264219136,1
1361,1361,465350475571658752,1
1362,1362,465346330165248000,1
1363,1363,465343719622049793,1
1364,1364,465341810546847744,1
1365,1365,465339027559034880,1
1366,1366,465338163637284864,1
1367,1367,465337222716461056,1
1368,1368,465324118754492416,1
1369,1369,465312812144021504,1
1370,1370,465309056366682113,1
1371,1371,465308235671826433,1
1372,1372,465300846750994433,1
1373,1373,465300620833202177,1
1374,1374,465299940399251456,1
1375,1375,465299076330713089,1
1376,1376,465293965265502208,1
1377,1377,465291679512002561,1
1378,1378,465290598229233664,1
1379,1379,465288834494652416,1
1380,1380,465280538895745024,1
1381,1381,465276355861811200,1
1382,1382,465271637969874944,1
1383,1383,465270622126604288,1
1384,1384,465269743021473792,1
1385,1385,465267658699833345,1
1386,1386,465266178534178816,1
1387,1387,465261681191706625,1
1388,1388,465256527054790656,1
1389,1389,465252674829828096,1
1390,1390,465242736388755457,1
1391,1391,465241254956396544,1
1392,1392,465239323873255424,1
1393,1393,465228348588064771,1
1394,1394,465226047794196480,1
1395,1395,465225592598986753,1
1396,1396,465222616178245634,1
1397,1397,465212122599682048,1
1398,1398,465194431294242816,1
1399,1399,465193338724167680,1
1400,1400,465190194598400000,1
1401,1401,465186002685145088,1
1402,1402,465173877229117440,1
1403,1403,465167017885319169,1
1404,1404,465152455190532096,1
1405,1405,465137642750115840,1
1406,1406,465126918615228417,1
1407,1407,465120036345380864,1
1408,1408,465116209886007296,1
1409,1409,465113726010400769,1
1410,1410,465041646523252737,1
1411,1411,465027296353873920,1
1412,1412,465024967281631232,1
1413,1413,465017533394071552,1
1414,1414,465017400594014208,1
1415,1415,464997824082767872,1
1416,1416,464994404974219265,1
1417,1417,464991459796856832,1
1418,1418,464990733070774272,1
1419,1419,464990576811999232,1
1420,1420,464982393208975360,1
1421,1421,464982159049367552,1
1422,1422,464976787857215488,1
1423,1423,464968584964239360,1
1424,1424,464966022207123456,1
1425,1425,464963522187653121,1
1426,1426,464959770789961728,1
1427,1427,464955317613527041,1
1428,1428,464953680521740288,1
1429,1429,464947640502087680,1
1430,1430,464941042928988160,1
1431,1431,464940876687769600,1
1432,1432,464935696978157569,1
1433,1433,464935193711628288,1
1434,1434,464918506618621952,1
1435,1435,464915758339072001,1
1436,1436,464909009221611520,1
1437,1437,464905707444117504,1
1438,1438,464902708865290240,1
1439,1439,464898225292705794,1
1440,1440,464895155443879938,1
1441,1441,464892443775991808,1
1442,1442,464892201227395072,1
1443,1443,464889333120770048,1
1444,1444,464885843161669632,1
1445,1445,464884545465372672,1
1446,1446,464868382899445760,1
1447,1447,464865950521909248,1
1448,1448,464864010907971584,1
1449,1449,464852144554643456,1
1450,1450,464836942467973120,1
1451,1451,464833916491550722,1
1452,1452,464831272091926530,1
1453,1453,464824778789232640,1
1454,1454,464811292235411456,1
1455,1455,464805775840641024,1
1456,1456,464805275615383552,1
1457,1457,464795856445898752,1
1458,1458,464795435266498562,1
1459,1459,464778468593393666,1
1460,1460,464761378860191744,1
1461,1461,464755925048229890,1
1462,1462,464754699934371841,1
1463,1463,464740579143069697,1
1464,1464,464717700061614080,1
1465,1465,464648677337083904,1
1466,1466,464626869653209088,1
1467,1467,464625867864670208,1
1468,1468,464620852508884992,1
1469,1469,464620802521174016,1
1470,1470,464616551656984578,1
1471,1471,464616203651399680,1
1472,1472,464614418832437249,1
1473,1473,464610643308711937,1
1474,1474,464610590607306754,1
1475,1475,464608564112535553,1
1476,1476,464597480303525889,1
1477,1477,464596491462803456,1
1478,1478,464596124486344704,1
1479,1479,464588798639484928,1
1480,1480,464588773817614336,1
1481,1481,464585830867431424,1
1482,1482,464584631309045761,1
1483,1483,464581173487095810,1
1484,1484,464569131384451073,1
1485,1485,464568059039318016,1
1486,1486,464567645095071744,1
1487,1487,464567539696431105,1
1488,1488,464565753346527232,1
1489,1489,464565543027363840,1
1490,1490,464560478430453762,1
1491,1491,464555713399119872,1
1492,1492,464550568321880064,1
1493,1493,464546723218878464,1
1494,1494,464544247589638144,1
1495,1495,464541698295885825,1
1496,1496,464540111687155713,1
1497,1497,464536516916957185,1
1498,1498,464535538163531777,1
1499,1499,464529261538574337,1
1500,1500,464519507931721728,1
1501,1501,464514161847066624,1
1502,1502,464492794317668352,1
1503,1503,464488601074814976,1
1504,1504,464484164419350528,1
1505,1505,464478170629308418,1
1506,1506,464474309206233088,1
1507,1507,464471637413601281,1
1508,1508,464468438849949697,1
1509,1509,464461431736635392,1
1510,1510,464458465457762305,1
1511,1511,464454443627741185,1
1512,1512,464444014176268288,1
1513,1513,464438282496270336,1
1514,1514,464432805649588225,1
1515,1515,464416837111775232,1
1516,1516,464415382552719360,1
1517,1517,464402832180133888,1
1518,1518,464399510555201537,1
1519,1519,464378694031515648,1
1520,1520,464301519622635520,1
1521,1521,464300264543903744,1
1522,1522,464283295841148929,1
1523,1523,464279217652629504,1
1524,1524,464255104355688448,1
1525,1525,464253122115026944,1
1526,1526,464252141725822976,1
1527,1527,464249264596848641,1
1528,1528,464249163698696192,1
1529,1529,464240486002094080,1
1530,1530,464236414864203776,1
1531,1531,464234789625925632,1
1532,1532,464233745852428288,1
1533,1533,464233580089311232,1
1534,1534,464229277710684160,1
1535,1535,464226298949566464,1
1536,1536,464225846757453824,1
1537,1537,464222271360737280,1
1538,1538,464215193795702784,1
1539,1539,464215065475166208,1
1540,1540,464210439392755712,1
1541,1541,464210005890449409,1
1542,1542,464209504104898560,1
1543,1543,464203780209532928,1
1544,1544,464202972457889792,1
1545,1545,464199930123665408,1
1546,1546,464194045825519616,1
1547,1547,464188626403065856,1
1548,1548,464181719751344129,1
1549,1549,464181046943444993,1
1550,1550,464179400200552448,1
1551,1551,464179274296340480,1
1552,1552,464162494232424448,1
1553,1553,464159789468352512,1
1554,1554,464148677146447872,1
1555,1555,464125106797965312,1
1556,1556,464118383294701569,1
1557,1557,464104727798480896,1
1558,1558,464093688121946112,1
1559,1559,464055263809392641,1
1560,1560,464054686266314752,1
1561,1561,464044836119531521,1
1562,1562,464038326840737794,1
1563,1563,464027020045721602,1
1564,1564,463961995893432323,1
1565,1565,463935897650860033,1
1566,1566,463928977195679745,1
1567,1567,463864016788418561,1
1568,1568,463863582229135361,1
1569,1569,463863357708042240,1
1570,1570,463857057062322176,1
1571,1571,463827030954356736,1
1572,1572,463823368207089664,1
1573,1573,463822553585180672,1
1574,1574,463818796424126464,1
1575,1575,463817885161234432,1
1576,1576,463814425909026816,1
1577,1577,463811719861514240,1
1578,1578,463804853139959809,1
1579,1579,463798384206172161,1
1580,1580,463796981748346880,1
1581,1581,463792301290958848,1
1582,1582,463788022484324352,1
1583,1583,463784216660959235,1
1584,1584,463768913176973313,1
1585,1585,463761854591139840,1
1586,1586,463748696224841728,1
1587,1587,463740268047372288,1
1588,1588,463735431784579072,1
1589,1589,463734743054307328,1
1590,1590,463727343698448384,1
1591,1591,463717361355616256,1
1592,1592,463716024647692291,1
1593,1593,463714358816964608,1
1594,1594,463711618065780736,1
1595,1595,463684688474038273,1
1596,1596,463680136915984384,1
1597,1597,463629255327240192,1
1598,1598,463625019378380800,1
1599,1599,463584633930911744,1
1600,1600,463540761972068352,1
1601,1601,463533874279350272,1
1602,1602,463514712097837056,1
1603,1603,463511390125584384,1
1604,1604,463506396873777152,1
1605,1605,463500665164419072,1
1606,1606,463496409254469633,1
1607,1607,463491248645750784,1
1608,1608,463487117583085568,1
1609,1609,463467605417005056,1
1610,1610,463464222437826561,1
1611,1611,463462411526504449,1
1612,1612,463454561043513344,1
1613,1613,463449137858371584,1
1614,1614,463444413390540800,1
1615,1615,463441969554153472,1
1616,1616,463428818179350528,1
1617,1617,463427936520249344,1
1618,1618,463425314274955264,1
1619,1619,463406140051558400,1
1620,1620,463398282606411776,1
1621,1621,463396310897655809,1
1622,1622,463384975988260864,1
1623,1623,463338560901222402,1
1624,1624,463325047382212608,1
1625,1625,463313092592816128,1
1626,1626,463274293368193024,1
1627,1627,463256943289581568,1
1628,1628,463252568840220674,1
1629,1629,463169779298095105,1
1630,1630,463151646181048321,1
1631,1631,463137075047706625,1
1632,1632,463130094564020224,1
1633,1633,463126501022392320,1
1634,1634,463126261465088001,1
1635,1635,463110582565355520,1
1636,1636,463108577918738432,1
1637,1637,463105267845316608,1
1638,1638,463101553604583424,1
1639,1639,463099825207406592,1
1640,1640,463098638756220928,1
1641,1641,463096648793882624,1
1642,1642,463094104961073152,1
1643,1643,463086312577175552,1
1644,1644,463083067268427777,1
1645,1645,463079209405923328,1
1646,1646,463078890437505025,1
1647,1647,463059058090446848,1
1648,1648,463058500890161152,1
1649,1649,463049012283965441,1
1650,1650,463042140432789504,1
1651,1651,463042084304588802,1
1652,1652,463030309190402049,1
1653,1653,463027370535178240,1
1654,1654,463027053759954945,1
1655,1655,463023260461178881,1
1656,1656,463023138721124352,1
1657,1657,463019763321798658,1
1658,1658,463012191122096130,1
1659,1659,463009212092538880,1
1660,1660,463007952841211904,1
1661,1661,463001270853582848,1
1662,1662,463000189557407745,1
1663,1663,462983043268235264,1
1664,1664,462977244420657153,1
1665,1665,462972900073803776,1
1666,1666,462972795216220160,1
1667,1667,462967270042771456,1
1668,1668,462958948187127808,1
1669,1669,462947005179121664,1
1670,1670,462940423665643520,1
1671,1671,462938548245897217,1
1672,1672,462937708034527232,1
1673,1673,462851276624388096,1
1674,1674,462847681174704128,1
1675,1675,462843229608898560,1
1676,1676,462843146104496129,1
1677,1677,462835824179302400,1
1678,1678,462835667941089280,1
1679,1679,462835022731681792,1
1680,1680,462832967191375872,1
1681,1681,462827132218257408,1
1682,1682,462824389956751360,1
1683,1683,462824149887774720,1
1684,1684,462814145889701889,1
1685,1685,462811439468924929,1
1686,1686,462807735294521344,1
1687,1687,462804066490658816,1
1688,1688,462802816596467712,1
1689,1689,462802546453516289,1
1690,1690,462802037500293120,1
1691,1691,462799173277192194,1
1692,1692,462799155350757376,1
1693,1693,462798755847499776,1
1694,1694,462798113607266304,1
1695,1695,462794515355406336,1
1696,1696,462791903906639872,1
1697,1697,462786431736614912,1
1698,1698,462785393730277376,1
1699,1699,462781614607446016,1
1700,1700,462781340522647553,1
1701,1701,462779128144732160,1
1702,1702,462775472536186880,1
1703,1703,462774508932591616,1
1704,1704,462773762614910976,1
1705,1705,462770628685471744,1
1706,1706,462769456222322689,1
1707,1707,462769385128857600,1
1708,1708,462758473235591168,1
1709,1709,462757326282579968,1
1710,1710,462754326117892096,1
1711,1711,462751617146957824,1
1712,1712,462749391334682625,1
1713,1713,462744662973755392,1
1714,1714,462740671330136065,1
1715,1715,462740643194748928,1
1716,1716,462740211386966016,1
1717,1717,462734789485658112,1
1718,1718,462733258149470209,1
1719,1719,462717493660749826,1
1720,1720,462713711111569408,1
1721,1721,462713638675963905,1
1722,1722,462707068831805440,1
1723,1723,462702981591597056,1
1724,1724,462702664263143424,1
1725,1725,462699445029961728,1
1726,1726,462694675087118338,1
1727,1727,462694215533608960,1
1728,1728,462693706903351296,1
1729,1729,462693494927409152,1
1730,1730,462685068776202241,1
1731,1731,462676090881060866,1
1732,1732,462666020336173056,1
1733,1733,462664374445150208,1
1734,1734,462662037458280449,1
1735,1735,462657302643105793,1
1736,1736,462647873176621056,1
1737,1737,462646948055351296,1
1738,1738,462646602164084736,1
1739,1739,462644706649055232,1
1740,1740,462636969638375425,1
1741,1741,462629593237577729,1
1742,1742,462628386523713537,1
1743,1743,462628015479226368,1
1744,1744,462619015064854528,1
1745,1745,462613725393211392,1
1746,1746,462601970495520769,1
1747,1747,462601734536171520,1
1748,1748,462596958084149250,1
1749,1749,462593664745611264,1
1750,1750,462588644122198016,1
1751,1751,462586795402993664,1
1752,1752,462584296864509952,1
1753,1753,462580969866665985,1
1754,1754,462577520068812800,1
1755,1755,462507145721036800,1
1756,1756,462485319346946048,1
1757,1757,462483743605678080,1
1758,1758,462478714693890048,1
1759,1759,462477498920730624,1
1760,1760,462474650229166080,1
1761,1761,462470507422420992,1
1762,1762,462470458256789504,1
1763,1763,462468459377332224,1
1764,1764,462465556592230400,1
1765,1765,462464253903904769,1
1766,1766,462463788873428992,1
1767,1767,462460276189573121,1
1768,1768,462460249501609984,1
1769,1769,462458270343786497,1
1770,1770,462454590328541184,1
1771,1771,462451182141571073,1
1772,1772,462447101218025472,1
1773,1773,462445721539444738,1
1774,1774,462442278997741569,1
1775,1775,462441525847543808,1
1776,1776,462439024352047104,1
1777,1777,462438897646329856,1
1778,1778,462438007489187840,1
1779,1779,462434863266930689,1
1780,1780,462431841635803136,1
1781,1781,462423505179398147,1
1782,1782,462423148982321152,1
1783,1783,462422787261759488,1
1784,1784,462421107841056769,1
1785,1785,462420232468832256,1
1786,1786,462416792544358400,1
1787,1787,462415120551776256,1
1788,1788,462413842824577024,1
1789,1789,462407736459026432,1
1790,1790,462407705257574400,1
1791,1791,462401203754651648,1
1792,1792,462399512057610241,1
1793,1793,462398728381669377,1
1794,1794,462394730790141953,1
1795,1795,462392371721023488,1
1796,1796,462390431989641216,1
1797,1797,462386358372167680,1
1798,1798,462384355378491392,1
1799,1799,462382072598761472,1
1800,1800,462381391603175425,1
1801,1801,462377275221360640,1
1802,1802,462373420882460672,1
1803,1803,462373388607303681,1
1804,1804,462371727079907330,1
1805,1805,462368705553645568,1
1806,1806,462366271938768896,1
1807,1807,462365344058077184,1
1808,1808,462363725006397440,1
1809,1809,462361676919353344,1
1810,1810,462361667683487744,1
1811,1811,462361372181794816,1
1812,1812,462361350053048320,1
1813,1813,462357648780693504,1
1814,1814,462353251422044160,1
1815,1815,462351420675862528,1
1816,1816,462351360705716225,1
1817,1817,462349137984651264,1
1818,1818,462345659140800513,1
1819,1819,462345588533915648,1
1820,1820,462337868124655616,1
1821,1821,462337254007275521,1
1822,1822,462322534742904832,1
1823,1823,462320242958815232,1
1824,1824,462320048863182848,1
1825,1825,462318192837541889,1
1826,1826,462315904945360898,1
1827,1827,462315605094592513,1
1828,1828,462307138304765953,1
1829,1829,462305284997013504,1
1830,1830,462302211801104384,1
1831,1831,462278480550707200,1
1832,1832,462277728444502016,1
1833,1833,462252360874885120,1
1834,1834,462246834698596352,1
1835,1835,462246300109393921,1
1836,1836,462237873807187969,1
1837,1837,462233653305937920,1
1838,1838,462232647386013697,1
1839,1839,462225090428829696,1
1840,1840,462224801927409664,1
1841,1841,462116526938947584,1
1842,1842,462115094613467136,1
1843,1843,462093892482265089,1
1844,1844,462088462837882880,1
1845,1845,462087240928493568,1
1846,1846,462087052087930880,1
1847,1847,462085884310212608,1
1848,1848,462070875928682496,1
1849,1849,462070796655935488,1
1850,1850,462068133575262208,1
1851,1851,462067495679963136,1
1852,1852,462067352990121984,1
1853,1853,462052486921330688,1
1854,1854,462046946367381504,1
1855,1855,462044183390601216,1
1856,1856,462042401796653056,1
1857,1857,462040360408350720,1
1858,1858,462028398886670336,1
1859,1859,462026639149658112,1
1860,1860,462022692741578752,1
1861,1861,462018549544800256,1
1862,1862,462016988165206016,1
1863,1863,462016584072982528,1
1864,1864,462015870257344512,1
1865,1865,462013869414973442,1
1866,1866,462009586674044928,1
1867,1867,462009187862458368,1
1868,1868,462009114361876480,1
1869,1869,461998743521611776,1
1870,1870,461992321316556801,1
1871,1871,461980032051982336,1
1872,1872,461960398464643072,1
1873,1873,461960149939539969,1
1874,1874,461958011032854528,1
1875,1875,461957803708387328,1
1876,1876,461949937136451584,1
1877,1877,461934487769600004,1
1878,1878,461901881220952065,1
1879,1879,461901365300969472,1
1880,1880,461896882336194560,1
1881,1881,461890090021564416,1
1882,1882,461887950528454656,1
1883,1883,461870603822043136,1
1884,1884,461870213764354048,1
1885,1885,461870108768354306,1
1886,1886,461861396255637504,1
1887,1887,461856095020257280,1
1888,1888,461853618589954048,1
1889,1889,461835548374482946,1
1890,1890,461768984019226624,1
1891,1891,461750895156293632,1
1892,1892,461748305840844801,1
1893,1893,461739778010906624,1
1894,1894,461734594409398272,1
1895,1895,461733419014422528,1
1896,1896,461732146429063170,1
1897,1897,461730055241351168,1
1898,1898,472855286156640256,1
1899,1899,472855102278340608,1
1900,1900,472814314035097600,1
1901,1901,472637564571369472,1
1902,1902,472608535633600512,1
1903,1903,472540607563309058,1
1904,1904,472254464074981376,1
1905,1905,472195704685744129,1
1906,1906,472170113350008832,1
1907,1907,472033901125599232,1
1908,1908,471884265878077441,1
1909,1909,471665078753058816,1
1910,1910,471563193639514112,1
1911,1911,471561982630715392,1
1912,1912,471444927583629313,1
1913,1913,471442463920775168,1
1914,1914,471356751934410752,1
1915,1915,471096668105211905,1
1916,1916,471087007486455808,1
1917,1917,471037238458204160,1
1918,1918,470968843628969984,1
1919,1919,470947464280047618,1
1920,1920,470774465459388416,1
1921,1921,470771987405877248,1
1922,1922,470763943561281536,1
1923,1923,470740388148678656,1
1924,1924,470722397700882432,1
1925,1925,470682265593196545,1
1926,1926,470412578058141696,1
1927,1927,470188440303460352,1
1928,1928,470102671337488384,1
1929,1929,470082101787000832,1
1930,1930,470071355782987776,1
1931,1931,470018814537920512,1
1932,1932,469985824608514050,1
1933,1933,469868092865400832,1
1934,1934,469696704459976705,1
1935,1935,469684443649933312,1
1936,1936,469577169279410177,1
1937,1937,469532979610796033,1
1938,1938,469469307366543360,1
1939,1939,469279297283584000,1
1940,1940,469244035836944384,1
1941,1941,468952391866667010,1
1942,1942,468929500655661060,1
1943,1943,468900547027013632,1
1944,1944,468479111002734592,1
1945,1945,468478433669177345,1
1946,1946,468188156010188800,1
1947,1947,467831338486468609,1
1948,1948,467826016074084353,1
1949,1949,467805604682432513,1
1950,1950,467763072191717376,1
1951,1951,467761219345342464,1
1952,1952,467746177925271552,1
1953,1953,467744974579433472,1
1954,1954,467703043887476736,1
1955,1955,467499681564880896,1
1956,1956,467479178171146240,1
1957,1957,467364272310616064,1
1958,1958,467162746816315392,1
1959,1959,467149056469635072,1
1960,1960,467111040933965825,1
1961,1961,466984906082357248,1
1962,1962,466743431768080384,1
1963,1963,466666844859146240,1
1964,1964,466431934479220737,1
1965,1965,466413633057341441,1
1966,1966,466389350037868546,1
1967,1967,466386314963976195,1
1968,1968,466382317024739331,1
1969,1969,466333432566775811,1
1970,1970,466291524783714304,1
1971,1971,466265093060456449,1
1972,1972,466259833822654464,1
1973,1973,466217733307502593,1
1974,1974,466027152073568256,1
1975,1975,466019889619427329,1
1976,1976,465926645942341632,1
1977,1977,465799052169576448,1
1978,1978,465671440466194432,1
1979,1979,465630805029429248,1
1980,1980,465619851961069568,1
1981,1981,465557949331800064,1
1982,1982,465347808917086210,1
1983,1983,465343466902663168,1
1984,1984,465339062380163072,1
1985,1985,465307966242299904,1
1986,1986,465303567893794816,1
1987,1987,465241879416946688,1
1988,1988,464978757875671041,1
1989,1989,464945750045380608,1
1990,1990,464927803264098305,1
1991,1991,464890321131024384,1
1992,1992,464882160688570368,1
1993,1993,464858162529837056,1
1994,1994,464797452768673792,1
1995,1995,464549877012529153,1
