,id,Q1
1248,470093586173014016,1
1249,470086708483330048,1
1250,470078367359045632,1
1251,470078293480583169,1
1252,470072530553016320,1
1253,470068383619506176,1
1254,470067998821449728,1
1255,470066985716703232,1
1256,470061534484631552,1
1257,470056663580684288,1
1258,470056208175742976,1
1259,470055939845140481,1
1260,470053784778186752,1
1261,470049950383214592,1
1262,470049140425359360,1
1263,470045105529712640,1
1264,470044990417412096,1
1265,470044320737656832,1
1266,470042559666876417,1
1267,470040276824637440,1
1268,470039649457815552,1
1269,470039565390991361,1
1270,470038993942642688,1
1271,470036121549029376,1
1272,470034983613370368,1
1273,470030415341060097,1
1274,470029944240623616,1
1275,470029895398359041,1
1276,470028705096818689,1
1277,470023901205237761,1
1278,470023864526065664,1
1279,470023166203789314,1
1280,470021179051634688,1
1281,470020089958653952,1
1282,470019643663339520,1
1283,470016617116860416,1
1284,470016192183554049,1
1285,470014306994884608,1
1286,470001927388819457,1
1287,470001551638294528,1
1288,470001455060238336,1
1289,470000970395828224,1
1290,470000065378263040,1
1291,469999640377827328,1
1292,469999588737572864,1
1293,469998626761351168,1
1294,469997999368966144,1
1295,469996822723706881,1
1296,469995324946526208,1
1297,469993649434918912,1
1298,469989014884204544,1
1299,469988019685298176,1
1300,469985364958920705,1
1301,469984531320434688,1
1302,469978896721780740,1
1303,469977611960320000,1
1304,469976823715991553,1
1305,469975906363392001,1
1306,469966301906354176,1
1307,469964116757864449,1
1308,469962845934088192,1
1309,469962473622097921,1
1310,469962467448467456,1
1311,469952110256484352,1
1312,469950283594743808,1
1313,469946033322348544,1
1314,469945246059872257,1
1315,469941340382715904,1
1316,469931058793029632,1
1317,469922600656068608,1
1318,469917284786794496,1
1319,469914583168479232,1
1320,469913080642957313,1
1321,469911987267600384,1
1322,469909107869499392,1
1323,469897900584370176,1
1324,469894671511334912,1
1325,469882687927640065,1
1326,469843446031978496,1
1327,469828071982653440,1
1328,469821347200516096,1
1329,469815153018802176,1
1330,469806706524839936,1
1331,469799185542565888,1
1332,469767241635221504,1
1333,469766323971821568,1
1334,469752658786807808,1
1335,469724786013528064,1
1336,469718516523098112,1
1337,469714541254021120,1
1338,469707415227998210,1
1339,469707172020887553,1
1340,469699604821577728,1
1341,469697744991313922,1
1342,469695184817893376,1
1343,469694334699577344,1
1344,469690419606192128,1
1345,469687049067692033,1
1346,469679986312773632,1
1347,469675805917073408,1
1348,469673350164656128,1
1349,469671503240650752,1
1350,469666947328913408,1
1351,469666603328868352,1
1352,469666183780655105,1
1353,469657630412386304,1
1354,469657446882242560,1
1355,469653645836189697,1
1356,469653640253558784,1
1357,469644375686131712,1
1358,469644285001080833,1
1359,469638577899720704,1
1360,469638081474084864,1
1361,469635781943132160,1
1362,469632144223240192,1
1363,469631738982170624,1
1364,469629124022398977,1
1365,469629111237754883,1
1366,469628778507808768,1
1367,469625882475511809,1
1368,469618959197958145,1
1369,469616640900861952,1
1370,469614384101068800,1
1371,469611965380591616,1
1372,469611212959797248,1
1373,469610177499783170,1
1374,469597890391048192,1
1375,469595125375827968,1
1376,469593099006930944,1
1377,469587861504032769,1
1378,469586680664850433,1
1379,469580354492575744,1
1380,469577246412652544,1
1381,469560917491859456,1
1382,469560017684017152,1
1383,469554135101366273,1
1384,469549838821244928,1
1385,469546385621397504,1
1386,469529444697141249,1
1387,469523647301177344,1
1388,469522696720883712,1
1389,469516771649941504,1
1390,469493937192042497,1
1391,469493316971925504,1
1392,469493289075621888,1
1393,469479090169585665,1
1394,469476578884608000,1
1395,469474854912425984,1
1396,469464853061828608,1
1397,469456285654859778,1
1398,469449922312294400,1
1399,469432464205959168,1
1400,469364277854605312,1
1401,469356754531545088,1
1402,469343145021300736,1
1403,469341443619033088,1
1404,469338651575721984,1
1405,469331324449591296,1
1406,469330407876739072,1
1407,469327996726546432,1
1408,469325235628826626,1
1409,469323518824710144,1
1410,469320472988221440,1
1411,469319007741685760,1
1412,469317176722472960,1
1413,469314790188679168,1
1414,469308353441959936,1
1415,469307789060616192,1
1416,469307699046666240,1
1417,469306576575422465,1
1418,469305901565087744,1
1419,469305429760421888,1
1420,469303314161885185,1
1421,469302264868663296,1
1422,469299183665819648,1
1423,469296842854117376,1
1424,469295428249591808,1
1425,469294987964727298,1
1426,469283218969993216,1
1427,469282186567647232,1
1428,469280904196939777,1
1429,469277388803960833,1
1430,469275375022141440,1
1431,469272745327751168,1
1432,469272718710681600,1
1433,469271353955483648,1
1434,469268356147994624,1
1435,469258320365498368,1
1436,469254124224413696,1
1437,469253185836560384,1
1438,469247259784519680,1
1439,469246685101973504,1
1440,469246307303821312,1
1441,469244435021430784,1
1442,469225207581122561,1
1443,469207698106376192,1
1444,469185314716921856,1
1445,469183631634989056,1
1446,469173912212111360,1
1447,469168580068900864,1
1448,469164010424635393,1
1449,469159225504301056,1
1450,469140959788552192,1
1451,469136065505542144,1
1452,469120992304840705,1
1453,469074353230188544,1
1454,468999494659764224,1
1455,468998367259803649,1
1456,468995136463310848,1
1457,468989387527557120,1
1458,468985687165767681,1
1459,468977267486773248,1
1460,468972513301905408,1
1461,468971951089004545,1
1462,468957554023084032,1
1463,468956504805355520,1
1464,468953529919741952,1
1465,468953529919741952,1
1466,468953161626292225,1
1467,468952670964051968,1
1468,468950232521510913,1
1469,468947585122967552,1
1470,468946849777586176,1
1471,468941955058397184,1
1472,468926652102504450,1
1473,468923729758920706,1
1474,468919984480354304,1
1475,468919931665657856,1
1476,468918957924442114,1
1477,468914164107599874,1
1478,468913619846316033,1
1479,468913287284154369,1
1480,468913041455988736,1
1481,468907969804259328,1
1482,468901964450123776,1
1483,468896438685290496,1
1484,468896346653876224,1
1485,468893320782307329,1
1486,468893304437100545,1
1487,468893134752342017,1
1488,468892646245924864,1
1489,468889952655511553,1
1490,468889383123550208,1
1491,468888762437873664,1
1492,468888370362728448,1
1493,468867377808281601,1
1494,468866459599667200,1
1495,468864425882292225,1
1496,468853703160905729,1
1497,468853350835179521,1
1498,468840614969085953,1
1499,468840568500813824,1
1500,468826885795762177,1
1501,468823677724012544,1
1502,468820442560876544,1
1503,468811779129507841,1
1504,468752488020312064,1
1505,468752250329104384,1
1506,468751557002276864,1
1507,468748379515015169,1
1508,468725979666337792,1
1509,468642737651466240,1
1510,468617220361580545,1
1511,468606911068131329,1
1512,468606874083139584,1
1513,468603045119787008,1
1514,468594619572568064,1
1515,468594493181407233,1
1516,468590836465152002,1
1517,468586615125061632,1
1518,468583484735639552,1
1519,468576291072245760,1
1520,468573194342133760,1
1521,468569087132844032,1
1522,468568564602265600,1
1523,468566195931983874,1
1524,468562563488567296,1
1525,468554961945907200,1
1526,468554865405202432,1
1527,468551723163066368,1
1528,468548111841771520,1
1529,468545411490529280,1
1530,468541956856221696,1
1531,468538461478457344,1
1532,468537291473170432,1
1533,468534816326311936,1
1534,468534711682605056,1
1535,468534336137199616,1
1536,468527569009393664,1
1537,468522371553705984,1
1538,468522344768884737,1
1539,468519602461212672,1
1540,468518343235080192,1
1541,468516910087540736,1
1542,468514707000000512,1
1543,468507028319506433,1
1544,468505205525344256,1
1545,468503314146263040,1
1546,468496308957761536,1
1547,468491609198587905,1
1548,468490189086928896,1
1549,468490151002656768,1
1550,468481804299554816,1
1551,468478330497675264,1
1552,468472979433996288,1
1553,468460156779778048,1
1554,468458801704624130,1
1555,468452640419246080,1
1556,468452552682782720,1
1557,468452330615373825,1
1558,468452006177570816,1
1559,468451353631940609,1
1560,468447660656312320,1
1561,468444191639744512,1
1562,468443092287500288,1
1563,468442243515162625,1
1564,468423309450051584,1
1565,468415346211565568,1
1566,468406004561235968,1
1567,468272803771588608,1
1568,468270513295745024,1
1569,468253621461975040,1
1570,468252663000215552,1
1571,468252315095662593,1
1572,468242591994380288,1
1573,468239697232556032,1
1574,468236649013706752,1
1575,468224042109915136,1
1576,468221312515588097,1
1577,468221241762283522,1
1578,468219145893707776,1
1579,468214500525887488,1
1580,468209947424333824,1
1581,468203055004278784,1
1582,468198835886751744,1
1583,468196253080100864,1
1584,468191714696773633,1
1585,468191408697139200,1
1586,468190855845908480,1
1587,468187686218768384,1
1588,468183778134077440,1
1589,468180711271596032,1
1590,468177957421604864,1
1591,468177078240964609,1
1592,468176686832705536,1
1593,468173699490009088,1
1594,468173196026732544,1
1595,468167444373446656,1
1596,468163034280902656,1
1597,468160610690428928,1
1598,468157903829225472,1
1599,468153323275976704,1
1600,468151846713180160,1
1601,468141829981216769,1
1602,468135612579848192,1
1603,468130871925829632,1
1604,468127043620966400,1
1605,468124042273509376,1
1606,468123299462275072,1
1607,468122754731229184,1
1608,468122130308407296,1
1609,468121491293614080,1
1610,468118993363279872,1
1611,468115070762094592,1
1612,468110606000615424,1
1613,468108280275808257,1
1614,468105919721910272,1
1615,468102171938930689,1
1616,468095314050572288,1
1617,468095132487909376,1
1618,468094646938505217,1
1619,468089944175828992,1
1620,468089426409975809,1
1621,468086825152954368,1
1622,468083533056319488,1
1623,468081655711027200,1
1624,468081520205660160,1
1625,468079206833082369,1
1626,468075949251362816,1
1627,468072005309571072,1
1628,468071577436045313,1
1629,468061381259173888,1
1630,468060123257384960,1
1631,468059718616096768,1
1632,468055204118933504,1
1633,468053963196362752,1
1634,468048781326688256,1
1635,468047326427099136,1
1636,468044353672577024,1
1637,468041032685600768,1
1638,468037134969237504,1
1639,468035094322905088,1
1640,468032451181543424,1
1641,468030852631638016,1
1642,468026692351819776,1
1643,468022209660084224,1
1644,468018192544444418,1
1645,468005861521391616,1
1646,467929166181335040,1
1647,467928162257481728,1
1648,467924059066736640,1
1649,467923672289005568,1
1650,467923022230585344,1
1651,467921266197155840,1
1652,467917164674961408,1
1653,467915139367600128,1
1654,467903410906624000,1
1655,467902570741002240,1
1656,467893791626498048,1
1657,467893416572231680,1
1658,467893054817705984,1
1659,467892848734797824,1
1660,467887075375992832,1
1661,467886926918598656,1
1662,467886388621627392,1
1663,467881707660902400,1
1664,467880904946642944,1
1665,467878979899518976,1
1666,467877816668024833,1
1667,467875831772360704,1
1668,467872659221786624,1
1669,467870962332237824,1
1670,467867836749451264,1
1671,467864561388105728,1
1672,467860684643241984,1
1673,467859675740782592,1
1674,467859606668976129,1
1675,467856937603055617,1
1676,467856687928725504,1
1677,467852182998777856,1
1678,467851144019312640,1
1679,467850214267572224,1
1680,467841188331261952,1
1681,467840770011983875,1
1682,467837011072917504,1
1683,467835133093896192,1
1684,467834254165286912,1
1685,467834141946699776,1
1686,467833294294634497,1
1687,467832728839131136,1
1688,467832620794261505,1
1689,467828943975100416,1
1690,467826721191104513,1
1691,467822130789621760,1
1692,467819476776681472,1
1693,467812616786948096,1
1694,467808318787170304,1
1695,467803406954799104,1
1696,467798979217215488,1
1697,467792980535812096,1
1698,467792343152996352,1
1699,467785445917868032,1
1700,467779015793991681,1
1701,467776428193619968,1
1702,467774645786382336,1
1703,467767515624390656,1
1704,467761957215682560,1
1705,467758973605920768,1
1706,467754373633048577,1
1707,467745282415792128,1
1708,467743091365928960,1
1709,467739816063287297,1
1710,467719175595503617,1
1711,467715358539800576,1
1712,467712549497352193,1
1713,467701770425098246,1
1714,467701662074044416,1
1715,467692381077118977,1
1716,467687304833036290,1
1717,467685020728299520,1
1718,467681257007374336,1
1719,467675546021658624,1
1720,467674583920021505,1
1721,467663949333549057,1
1722,467659232155009025,1
1723,467655993162076160,1
1724,467655607911477248,1
1725,467653077399773184,1
1726,467642508756127744,1
1727,467637480112803840,1
1728,467632371387625472,1
1729,467617536159514624,1
1730,467583615032111104,1
1731,467567272723484672,1
1732,467566835747926017,1
1733,467555059153121280,1
1734,467554658207404033,1
1735,467546179572883456,1
1736,467545941286088704,1
1737,467545241218596864,1
1738,467541388800696320,1
1739,467541246232506368,1
1740,467538844154626048,1
1741,467534611564597248,1
1742,467534318005649408,1
1743,467532542804234240,1
1744,467531529896611840,1
1745,467523701869924352,1
1746,467520388185223168,1
1747,467516843201003521,1
1748,467515994744061952,1
1749,467512869006114816,1
1750,467511082954027009,1
1751,467510939269734400,1
1752,467509754571812864,1
1753,467508580736700417,1
1754,467506194966671361,1
1755,467505180356149248,1
1756,467505056993275904,1
1757,467498864556376064,1
1758,467497347342413824,1
1759,467495808364216320,1
1760,467492725168689152,1
1761,467488565493235712,1
1762,467485230849617920,1
1763,467484617197760512,1
1764,467483284847747072,1
1765,467483063254269954,1
1766,467482803987554304,1
1767,467481275939704832,1
1768,467480887396139009,1
1769,467479005797425152,1
1770,467478623004663808,1
1771,467474357485568000,1
1772,467472841651544064,1
1773,467469732552409088,1
1774,467468844081360897,1
1775,467468094773149696,1
1776,467468000233525248,1
1777,467459496714178560,1
1778,467446940657922048,1
1779,467446940657922048,1
1780,467435495170277376,1
1781,467430285819514880,1
1782,467428934062460928,1
1783,467425343641370624,1
1784,467422544220676096,1
1785,467415741831348224,1
1786,467411789937143808,1
1787,467410490486820865,1
1788,467399867841937408,1
1789,467397588962910208,1
1790,467388164433522688,1
1791,467387406551769089,1
1792,467374983610900481,1
1793,467373129359446019,1
1794,467370966612705282,1
1795,467358208131338240,1
1796,467357137698430976,1
1797,467353154645151744,1
1798,467350352849678337,1
1799,467349133716488193,1
1800,467348749027926017,1
1801,467348744753926145,1
1802,467338997334040576,1
1803,467333774439497728,1
1804,467332169783070721,1
1805,467329127532355585,1
1806,467316488039563266,1
1807,467315843614146560,1
1808,467275141538656256,1
1809,467256621706801152,1
1810,467197953187512320,1
1811,467193454364471296,1
1812,467183398419963904,1
1813,467177534095106048,1
1814,467175841416613888,1
1815,467175593872982016,1
1816,467168614945398784,1
1817,467165430101336064,1
1818,467165062063738880,1
1819,467157940890513408,1
1820,467157914374119424,1
1821,467152600216129536,1
1822,467150588363681792,1
1823,467150492641271809,1
1824,467150360101261312,1
1825,467150338529968128,1
1826,467148901318152192,1
1827,467147305658093568,1
1828,467139675694837761,1
1829,467139452805328896,1
1830,467139338141048834,1
1831,467138006009540608,1
1832,467131822078693376,1
1833,467126321756528640,1
1834,467125174329176064,1
1835,467124357324877824,1
1836,467123227626848256,1
1837,467121419764375552,1
1838,467120839822159872,1
1839,467117228039872512,1
1840,467117191331315713,1
1841,467115790194737153,1
1842,467112972113158146,1
1843,467110849610792960,1
1844,467110739053137920,1
1845,467109534134439936,1
1846,467108827239038976,1
1847,467105106274418688,1
1848,467103914303971328,1
1849,467103812084584448,1
1850,467102931846574080,1
1851,467096266808107008,1
1852,467095230639263744,1
1853,467093166907486208,1
1854,467090233750994945,1
1855,467087821233483776,1
1856,467086217692332032,1
1857,467083655366844416,1
1858,467082187611701249,1
1859,467081909697511424,1
1860,467080643466493952,1
1861,467079293261324288,1
1862,467077066266279936,1
1863,467076836208308224,1
1864,467076098795532289,1
1865,467074286306729987,1
1866,467074144551845888,1
1867,467072160985391104,1
1868,467070151574056960,1
1869,467067427390369792,1
1870,467065541950062592,1
1871,467059110689918976,1
1872,467058687883104256,1
1873,467045491961004032,1
1874,467045196359016448,1
1875,467043434843602945,1
1876,467040120814972928,1
1877,467039874684432384,1
1878,467034795961516032,1
1879,467034589320716288,1
1880,467025901776293889,1
1881,467016509315747841,1
1882,467016445667606528,1
1883,467013976656998400,1
1884,467012248159133696,1
1885,467002976813727744,1
1886,467001281228603392,1
1887,466999367397015553,1
1888,466994752492036096,1
1889,466994365945356288,1
1890,466988103127691264,1
1891,466984122720976896,1
1892,466980302221758465,1
1893,466973578508779521,1
1894,466972743888826369,1
1895,466967479861116928,1
1896,466964370346766336,1
1897,466961806637137920,1
1898,466956517204557824,1
1899,466955728788680704,1
1900,466951848231182336,1
1901,466944896591740928,1
1902,466938717660545024,1
1903,466937564688306176,1
1904,466934829510959104,1
1905,466932706623127552,1
1906,466923168167641088,1
1907,466921483508666368,1
1908,466919979011809280,1
1909,466903334625218561,1
1910,466837522489040896,1
1911,466834343038820352,1
1912,466827536052527104,1
1913,466814916532641792,1
1914,466812726057390080,1
1915,466802271863705600,1
1916,466800090959867904,1
1917,466795850040344576,1
1918,466789449943511040,1
1919,466786906689515520,1
1920,466785499265265665,1
1921,466775223271161856,1
1922,466772672765231104,1
1923,466766892666224640,1
1924,466766643373543424,1
1925,466766592672825344,1
1926,466764670934999042,1
1927,466758324461912064,1
1928,466758291889352705,1
1929,466752079458226176,1
1930,466749779910066176,1
1931,466743007388377088,1
1932,466740564411830272,1
1933,466739626578026496,1
1934,466731068486586368,1
1935,466716765880213504,1
1936,466715914969174016,1
1937,466715388122628097,1
1938,466714503011651584,1
1939,466710504703287296,1
1940,466710502899335168,1
1941,466708017791385600,1
1942,466705785163370497,1
1943,466704388288176128,1
1944,466700915190550528,1
1945,466700719740170240,1
1946,466699318003765249,1
1947,466687746883743744,1
1948,466687225456242689,1
1949,466686210375970817,1
1950,466685515740495872,1
1951,466667176683134976,1
1952,466662814585597952,1
1953,466660318048190464,1
1954,466658867364245504,1
1955,466653660286820352,1
1956,466648583836418048,1
1957,466645849079312385,1
1958,466642381618835457,1
1959,466641252268900352,1
1960,466633397868457985,1
1961,466630799585202176,1
1962,466630132825088000,1
1963,466627328999972864,1
1964,466621130745585666,1
1965,466617933217927168,1
1966,466611210285092864,1
1967,466609997108240385,1
1968,466607438863810563,1
1969,466597545993854976,1
1970,466596178193555456,1
1971,466589303146287105,1
1972,466579138367991808,1
1973,466536102572990464,1
1974,466535732094730240,1
1975,466488828644294656,1
1976,466473341935960064,1
1977,466465333948465152,1
1978,466456870761553920,1
1979,466436589691076608,1
1980,466432250029277184,1
1981,466429923482402817,1
1982,466428426686332929,1
1983,466425461153988608,1
1984,466422816691474432,1
1985,466419031965446145,1
1986,466408353456222209,1
1987,466408085062709249,1
1988,466406443391148034,1
1989,466405318680133634,1
1990,466404061026484224,1
1991,466403505184727042,1
1992,466402762985861122,1
1993,466402528599756803,1
1994,466401834358558722,1
1995,466401504103251968,1
1996,466400629079166977,1
1997,466399528401506307,1
1998,466398584033013762,1
1999,466398464696676353,1
2000,466397642638249986,1
2001,466396866390032384,1
2002,466395742605938688,1
2003,466393041511915521,1
2004,466391225369907200,1
2005,466390611487358976,1
2006,466389702808190976,1
2007,466386305119956992,1
2008,466378770598080512,1
2009,466376431334064129,1
2010,466375227187154944,1
2011,466374708393680896,1
2012,466371429358112769,1
2013,466370952520294400,1
2014,466369430671618048,1
2015,466362283384635393,1
2016,466360576122564608,1
2017,466358883662200832,1
2018,466358435412738048,1
2019,466355387227439104,1
2020,466344202541223937,1
2021,466338496928808960,1
2022,466334932521205761,1
2023,466334478793969666,1
2024,466333148226547713,1
2025,466329752740323328,1
2026,466319126345293824,1
2027,466317690718912513,1
2028,466315779403943937,1
2029,466311113681166336,1
2030,466310771010707456,1
2031,466310215642923009,1
2032,466307880048947200,1
2033,466303088874516480,1
2034,466302193877123072,1
2035,466300823568678913,1
2036,466298265705922561,1
2037,466281187561185283,1
2038,466276967428685824,1
2039,466274839699812352,1
2040,466274646468603904,1
2041,466271680957267968,1
2042,466266397556101120,1
2043,466266397556101120,1
2044,466266133449158656,1
2045,466258201403748354,1
2046,466258076019200000,1
2047,466253636352634880,1
2048,466253120679714816,1
2049,466247173122695168,1
2050,466242365984755712,1
2051,466234998400749568,1
2052,466228416338206720,1
2053,466213042808950784,1
2054,466196827097026560,1
2055,466192855556710400,1
2056,466164772174843904,1
2057,466120339290718208,1
2058,466101467292901376,1
2059,466070258038493184,1
2060,466067302413524993,1
2061,466065171014623232,1
2062,466062987699433472,1
2063,466059882593275904,1
2064,466059573355614209,1
2065,466058993123594240,1
2066,466058910211014656,1
2067,466056666610290689,1
2068,466051778073473024,1
2069,466051778073473024,1
2070,466050511670870016,1
2071,466047500475203584,1
2072,466044285310488576,1
2073,466044159443226625,1
2074,466043208599085056,1
2075,466042176124624897,1
2076,466033967901458432,1
2077,466028583123570688,1
2078,466028362948153345,1
2079,466024480720965633,1
2080,466016766335127553,1
2081,466015826919694336,1
2082,466007709339619328,1
2083,466007234473107456,1
2084,466002604687122433,1
2085,465996588486500352,1
2086,465996399797350400,1
2087,465993673407475712,1
2088,465993494340071424,1
2089,465991388321300480,1
2090,465988261442490368,1
2091,465986929079885824,1
2092,465979018769367040,1
2093,465978096156676096,1
2094,465976174082928640,1
2095,465967624418246656,1
2096,465964996636467200,1
2097,465964014196232192,1
2098,465963916980682752,1
2099,465963236542521345,1
2100,465962461829824512,1
2101,465962321249312768,1
2102,465960096749875200,1
2103,465947700891238400,1
2104,465943939996848128,1
2105,465938999043833857,1
2106,465933504833130497,1
2107,465930921389350913,1
2108,465927348052049920,1
2109,465927148306706432,1
2110,465915494017814529,1
2111,465914588899598336,1
2112,465903834129514496,1
2113,465898020849336320,1
2114,465886375938899968,1
2115,465885799691862016,1
2116,465880467989098496,1
2117,465877713560285185,1
2118,465874802474237952,1
2119,465870904795598848,1
2120,465870128848961537,1
2121,465865180170031104,1
2122,465858754823876608,1
2123,465854789348511744,1
2124,465852768566398976,1
2125,465833639553814528,1
2126,465811423713828864,1
2127,465803948080005120,1
2128,465779866835886080,1
2129,465743829052952576,1
2130,465738374998163456,1
2131,465728460787552256,1
2132,465714557823242240,1
2133,465704395254923265,1
2134,465696194359230464,1
2135,465693386855706624,1
2136,465692301939843072,1
2137,465692075258675200,1
2138,465691916542025729,1
2139,465686258912468992,1
2140,465677183839920128,1
2141,465674118667702273,1
2142,465671657487880192,1
2143,465670808036462592,1
2144,465669331901497344,1
2145,465669130839154689,1
2146,465668798519836673,1
2147,465668328460386305,1
2148,465665263321759744,1
2149,465661085505585152,1
2150,465658981646884864,1
2151,465650727654662144,1
2152,465650512868958208,1
2153,465647420068884480,1
2154,465646374608834562,1
2155,465638262485549057,1
2156,465638255376228354,1
2157,465637889075052544,1
2158,465635011199500289,1
2159,465634851476226048,1
2160,465630362279116800,1
2161,465629309684957184,1
2162,465625633905991680,1
2163,465620706911617024,1
2164,465618993400004608,1
2165,465618127372713984,1
2166,465613729829511169,1
2167,465608757666648065,1
2168,465601177955348480,1
2169,465599229424308225,1
2170,465592763958824960,1
2171,465586034856955904,1
2172,465585695512211456,1
2173,465583974258339840,1
2174,465582192421502977,1
2175,465576815202148352,1
2176,465575244481060864,1
2177,465570747276984320,1
2178,465569400889032706,1
2179,465567443893891073,1
2180,465556352824123393,1
2181,465555536499732481,1
2182,465553267968475137,1
2183,465552893810966528,1
2184,465549027036381185,1
2185,465546225211551744,1
2186,465544212222869504,1
2187,465539822837579776,1
2188,465538644695330816,1
2189,465537782933622784,1
2190,465531380450209792,1
2191,465531357536727040,1
2192,465521341853360128,1
2193,465520520134660097,1
2194,465517873629122561,1
2195,465517526823469056,1
2196,465517354194329601,1
2197,465516721546489857,1
2198,465516590688370688,1
2199,465515377964118017,1
2200,465513215829360640,1
2201,465512122144010240,1
2202,465510229091045376,1
2203,465504268838264832,1
2204,465503194634657792,1
2205,465501547984863232,1
2206,465495005172625408,1
2207,465492011902971904,1
2208,465490766769684480,1
2209,465479818939998208,1
2210,465477336700583936,1
2211,465460371462324224,1
2212,465458355410960385,1
2213,465457228435431424,1
2214,465439874917888000,1
2215,465404489810591744,1
2216,465395482085171200,1
2217,465387850003779585,1
2218,465386277614149632,1
2219,465383652986486784,1
2220,465380650036756480,1
2221,465374085955219456,1
2222,465373623428329472,1
2223,465372971549609984,1
2224,465370327355498496,1
2225,465370141401038848,1
2226,465369483800870912,1
2227,465366080152961024,1
2228,465365645874708481,1
2229,465361301234253824,1
2230,465356410499248128,1
2231,465354641430306816,1
2232,465354453017980928,1
2233,465354425213530112,1
2234,465353483064201216,1
2235,465351207264219136,1
2236,465350475571658752,1
2237,465349680843726848,1
2238,465346330165248000,1
2239,465343719622049793,1
2240,465341810546847744,1
2241,465339027559034880,1
2242,465338163637284864,1
2243,465337966437871617,1
2244,465337222716461056,1
2245,465330364714856448,1
2246,465326771030986753,1
2247,465324514662821888,1
2248,465324118754492416,1
2249,465323535343579136,1
2250,465322822009884672,1
2251,465312812144021504,1
2252,465312166703562752,1
2253,465311945818931200,1
2254,465309056366682113,1
2255,465308235671826433,1
2256,465305150240727040,1
2257,465302805130252288,1
2258,465302057851691008,1
2259,465301670042558465,1
2260,465300846750994433,1
2261,465300620833202177,1
2262,465300052542373888,1
2263,465299940399251456,1
2264,465299292962295808,1
2265,465299076330713089,1
2266,465293965265502208,1
2267,465293176551776256,1
2268,465292881583149057,1
2269,465291679512002561,1
2270,465290598229233664,1
2271,465288834494652416,1
2272,465287364173389824,1
2273,465284059133124609,1
2274,465280538895745024,1
2275,465276355861811200,1
2276,465274532203597824,1
2277,465274108243345408,1
2278,465271637969874944,1
2279,465270622126604288,1
2280,465269743021473792,1
2281,465267658699833345,1
2282,465266178534178816,1
2283,465265705555087360,1
2284,465261681191706625,1
2285,465261124938919936,1
2286,465256527054790656,1
2287,465252674829828096,1
2288,465249986343874560,1
2289,465245934553554944,1
2290,465242736388755457,1
2291,465241254956396544,1
2292,465239323873255424,1
2293,465237860413865985,1
2294,465228348588064771,1
2295,465226047794196480,1
2296,465225592598986753,1
2297,465225352307310592,1
2298,465222616178245634,1
2299,465220959231025153,1
2300,465212122599682048,1
2301,465205558081884160,1
2302,465194431294242816,1
2303,465193338724167680,1
2304,465190194598400000,1
2305,465189824635609088,1
2306,465189608150798336,1
2307,465186002685145088,1
2308,465184413337546752,1
2309,465178806073171968,1
2310,465173877229117440,1
2311,465167678744039425,1
2312,465167017885319169,1
2313,465155840954343424,1
2314,465152455190532096,1
2315,465138949166338048,1
2316,465137642750115840,1
2317,465126918615228417,1
2318,465122856385253377,1
2319,465120036345380864,1
2320,465116209886007296,1
2321,465113726010400769,1
2322,465108950867017728,1
2323,465098575681044480,1
2324,465083118630629376,1
2325,465041646523252737,1
2326,465027296353873920,1
2327,465024967281631232,1
2328,465021046433660929,1
2329,465017533394071552,1
2330,465017400594014208,1
2331,465016032542081024,1
2332,465011700715233280,1
2333,465009447866085376,1
2334,465001687699451904,1
2335,464997824082767872,1
2336,464994404974219265,1
2337,464992351799500800,1
2338,464991459796856832,1
2339,464990733070774272,1
2340,464990576811999232,1
2341,464986419073921025,1
2342,464982393208975360,1
2343,464982159049367552,1
2344,464981079276154881,1
2345,464979067565899776,1
2346,464976787857215488,1
2347,464975473681104896,1
2348,464971800016080896,1
2349,464968584964239360,1
2350,464966022207123456,1
2351,464963522187653121,1
2352,464959770789961728,1
2353,464959659024318464,1
2354,464956355049431040,1
2355,464955317613527041,1
2356,464953680521740288,1
2357,464947640502087680,1
2358,464941042928988160,1
2359,464940876687769600,1
2360,464936227276591104,1
2361,464935696978157569,1
2362,464935193711628288,1
2363,464932898374578176,1
2364,464932093790011392,1
2365,464928138259361792,1
2366,464925047639916545,1
2367,464920121551900672,1
2368,464919950105522176,1
2369,464918506618621952,1
2370,464915758339072001,1
2371,464909009221611520,1
2372,464905707444117504,1
2373,464902708865290240,1
2374,464899625389150208,1
2375,464898225292705794,1
2376,464895155443879938,1
2377,464892443775991808,1
2378,464892201227395072,1
2379,464889925532680193,1
2380,464889333120770048,1
2381,464885843161669632,1
2382,464884545465372672,1
2383,464868944550309889,1
2384,464868382899445760,1
2385,464867900906799104,1
2386,464865950521909248,1
2387,464864010907971584,1
2388,464856993233387520,1
2389,464852144554643456,1
2390,464846893009604608,1
2391,464836942467973120,1
2392,464833916491550722,1
2393,464831272091926530,1
2394,464824778789232640,1
2395,464811292235411456,1
2396,464805775840641024,1
2397,464805275615383552,1
2398,464795856445898752,1
2399,464795435266498562,1
2400,464785895804006400,1
2401,464785326167576576,1
2402,464778468593393666,1
2403,464761378860191744,1
2404,464755925048229890,1
2405,464754699934371841,1
2406,464751128409034752,1
2407,464740579143069697,1
2408,464717700061614080,1
2409,464648677337083904,1
2410,464637076752039936,1
2411,464633428512874496,1
2412,464626869653209088,1
2413,464625867864670208,1
